CrossingID,SubmissionType,ReportBaseId,ParentReportBaseId,CrossingClosed,ReportingAgencyTypeID,ReportingAgencyID,RevisionDate,ReasonID,CrossingIdSuffix,ReportStatus,LastUpdated,Railroad,StateCD,StateName,CntyCD,CountyName,Nearest,CityCD,CityName,Street,BlockNumb,Highway,SepInd,SepRr1,SepRr2,SepRr3,SepRr4,MultFrmsFiLed,SameInd,SameRr1,SameRr2,SameRr3,SameRr4,RrID,Ttstn,TtstnNam,RrMain,XingOwnr,TypeXing,XPurpose,PosXing,OpenPub,TypeTrnSrvcIDs,DevelTypID,XingAdj,XngAdjNo,Whistban,WhistDate,HscoRrid,SfxHscoRrid,LLsource,RrNarr1,RrNarr2,RrNarr3,RrNarr4,StNarr1,StNarr2,StNarr3,StNarr4,RrNarr,StNarr,PolCont,RrCont,HwyCont,THRRequestNo,CCMQzid,OperatingRailroadCode,OperatingRailroadType,RrDiv,RrSubDiv,Branch,PrfxMilePost,MilePost,SfxMilePost,Lt1PassMov,PassCnt,DayThru,NghtThru,TotalSwt,TotalLtr,Lt1Mov,WeekTrnMov,YearTrnMov,MaxTtSpd,MinSpd,MaxSpd,MainTrk,SidingTrk,YardTrk,TransitTrk,IndustryTrk,OthrTrk,OthrTrkDes,SpselIDs,Sgnleqp,EMonitorDvce,HealthMonitor,NoSigns,XBuck,StopStd,YieldStd,AdvWarn,AdvW10_1,AdvW10_2,AdvW10_3,AdvW10_4,AdvW10_11,AdvW10_12,Low_Grnd,Low_GrndSigns,PaveMrkIDs,Channel,Exempt,EnsSign,OthSgn,OthSgn1,OthDes1,OthSgn2,OthDes2,OthSgn3,OthDes3,PrvxSign,Led,Gates,GatePed,GateConf,GateConfType,FlashOv,FlashNov,CFlashType,FlashPost,FlashPostType,Bkl_FlashPost,Sdl_FlashPost,FlashPai,AwdIDate,AwhornChk,AwhornlDate,HwyTrafSignl,Wigwags,Bells,SpecPro,FlashOth,FlashOthDes,HwynrSig,Intrprmp,PrempType,HwtrfPsig,HwtrfPsigsdis,HwtrfPsiglndis,MonitorDev,WdCode,TraficLn,TraflnType,HwyPved,Downst,Illumina,XSurfDate,XSurfWidth,XSurfLength,XSurfaceIDs,XSurOthr,HwyNear,HwynDist,XAngle,ComPower,HwySys,HwyClassCD,HwyClassrdtpID,StHwy1,HwySpeed,HwySpeedps,LrsRouteid,LrsMilePost,Aadt,AadtYear,PctTruk,SchlBusChk,SchlBsCnt,HazmtVeh,EmrgncySrvc,ReportYear,ReportType,DATE_CREAT,DATE_EDITE,OBJECTID,COUNTYNAME,CREATED_BY,EDITED_BY,geometry,reason,city,state,street,railroad,dateTime,duration,created
478472U,Full Inventory Record,5035938,4958887,No,1,1622,5/7/2022 12:00:00 AM,14,NS,Published,5/7/2022 9:14:02 PM,NS,18,IN,18085,KOSCIUSKO,0,180854550,SIDNEY,MAIN STREET,NA,SR 13,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362690,E SIDNEY,-1,-1,3,1,1,NA,11,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,80,2,1,NA,NA,8009464744,8009464744,3172321491,NA,NA,NS,Primary,GREAT LAKES,CHICAGO,#N\A,B,403.42,NA,2,0,14,12,6,0,2,NA,2020,60,40,60,1,1,0,0,0,0,NA,11,1,1,2,1,2,0,NA,1,NA,NA,NA,NA,NA,NA,2,NA,"1,2",5,NA,1,1,2,NA,0,0,NA,NA,NA,NA,2,0,1,NA,2,0,2,2,2,1,1,10,NA,2,NA,2,0,2,0,0,NA,2,1,NA,2,0,0,0,8,2,NA,1,2,2,NA,NA,NA,13,NA,2,NA,3,1,8,1,17,1,25,1,NA,NA,2477,2018,11,1,12,NA,NA,2022,Major,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.7433927, 41.1046862)",A stationary train,SIDNEY,IN,MAIN STREET,NS,2022-05-05T11:48:00,2-6 hours,2022-05-05T07:48:52.42
478472U,Full Inventory Record,5035938,4958887,No,1,1622,5/7/2022 12:00:00 AM,14,NS,Published,5/7/2022 9:14:02 PM,NS,18,IN,18085,KOSCIUSKO,0,180854550,SIDNEY,MAIN STREET,NA,SR 13,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362690,E SIDNEY,-1,-1,3,1,1,NA,11,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,80,2,1,NA,NA,8009464744,8009464744,3172321491,NA,NA,NS,Primary,GREAT LAKES,CHICAGO,#N\A,B,403.42,NA,2,0,14,12,6,0,2,NA,2020,60,40,60,1,1,0,0,0,0,NA,11,1,1,2,1,2,0,NA,1,NA,NA,NA,NA,NA,NA,2,NA,"1,2",5,NA,1,1,2,NA,0,0,NA,NA,NA,NA,2,0,1,NA,2,0,2,2,2,1,1,10,NA,2,NA,2,0,2,0,0,NA,2,1,NA,2,0,0,0,8,2,NA,1,2,2,NA,NA,NA,13,NA,2,NA,3,1,8,1,17,1,25,1,NA,NA,2477,2018,11,1,12,NA,NA,2022,Major,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.7433927, 41.1046862)",A stationary train,SIDNEY,IN,MAIN STREET,NS,2022-05-05T09:23:00,6-12 hours,2022-05-05T05:24:39.89
478472U,Full Inventory Record,5035938,4958887,No,1,1622,5/7/2022 12:00:00 AM,14,NS,Published,5/7/2022 9:14:02 PM,NS,18,IN,18085,KOSCIUSKO,0,180854550,SIDNEY,MAIN STREET,NA,SR 13,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362690,E SIDNEY,-1,-1,3,1,1,NA,11,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,80,2,1,NA,NA,8009464744,8009464744,3172321491,NA,NA,NS,Primary,GREAT LAKES,CHICAGO,#N\A,B,403.42,NA,2,0,14,12,6,0,2,NA,2020,60,40,60,1,1,0,0,0,0,NA,11,1,1,2,1,2,0,NA,1,NA,NA,NA,NA,NA,NA,2,NA,"1,2",5,NA,1,1,2,NA,0,0,NA,NA,NA,NA,2,0,1,NA,2,0,2,2,2,1,1,10,NA,2,NA,2,0,2,0,0,NA,2,1,NA,2,0,0,0,8,2,NA,1,2,2,NA,NA,NA,13,NA,2,NA,3,1,8,1,17,1,25,1,NA,NA,2477,2018,11,1,12,NA,NA,2022,Major,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.7433927, 41.1046862)",A stationary train,SIDNEY,IN,MAIN STREET,NS,2022-05-04T23:18:00,2-6 hours,2022-05-04T19:19:14.997
478472U,Full Inventory Record,5035938,4958887,No,1,1622,5/7/2022 12:00:00 AM,14,NS,Published,5/7/2022 9:14:02 PM,NS,18,IN,18085,KOSCIUSKO,0,180854550,SIDNEY,MAIN STREET,NA,SR 13,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362690,E SIDNEY,-1,-1,3,1,1,NA,11,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,80,2,1,NA,NA,8009464744,8009464744,3172321491,NA,NA,NS,Primary,GREAT LAKES,CHICAGO,#N\A,B,403.42,NA,2,0,14,12,6,0,2,NA,2020,60,40,60,1,1,0,0,0,0,NA,11,1,1,2,1,2,0,NA,1,NA,NA,NA,NA,NA,NA,2,NA,"1,2",5,NA,1,1,2,NA,0,0,NA,NA,NA,NA,2,0,1,NA,2,0,2,2,2,1,1,10,NA,2,NA,2,0,2,0,0,NA,2,1,NA,2,0,0,0,8,2,NA,1,2,2,NA,NA,NA,13,NA,2,NA,3,1,8,1,17,1,25,1,NA,NA,2477,2018,11,1,12,NA,NA,2022,Major,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.7433927, 41.1046862)",A stationary train,SIDNEY,IN,MAIN STREET,NS,2022-05-03T00:00:00,31-60 minutes,2022-05-02T20:50:31.11
478472U,Full Inventory Record,5035938,4958887,No,1,1622,5/7/2022 12:00:00 AM,14,NS,Published,5/7/2022 9:14:02 PM,NS,18,IN,18085,KOSCIUSKO,0,180854550,SIDNEY,MAIN STREET,NA,SR 13,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362690,E SIDNEY,-1,-1,3,1,1,NA,11,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,80,2,1,NA,NA,8009464744,8009464744,3172321491,NA,NA,NS,Primary,GREAT LAKES,CHICAGO,#N\A,B,403.42,NA,2,0,14,12,6,0,2,NA,2020,60,40,60,1,1,0,0,0,0,NA,11,1,1,2,1,2,0,NA,1,NA,NA,NA,NA,NA,NA,2,NA,"1,2",5,NA,1,1,2,NA,0,0,NA,NA,NA,NA,2,0,1,NA,2,0,2,2,2,1,1,10,NA,2,NA,2,0,2,0,0,NA,2,1,NA,2,0,0,0,8,2,NA,1,2,2,NA,NA,NA,13,NA,2,NA,3,1,8,1,17,1,25,1,NA,NA,2477,2018,11,1,12,NA,NA,2022,Major,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.7433927, 41.1046862)",A stationary train,SIDNEY,IN,MAIN STREET,NS,2022-05-02T16:25:00,2-6 hours,2022-05-02T18:28:04.273
478472U,Full Inventory Record,5035938,4958887,No,1,1622,5/7/2022 12:00:00 AM,14,NS,Published,5/7/2022 9:14:02 PM,NS,18,IN,18085,KOSCIUSKO,0,180854550,SIDNEY,MAIN STREET,NA,SR 13,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362690,E SIDNEY,-1,-1,3,1,1,NA,11,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,80,2,1,NA,NA,8009464744,8009464744,3172321491,NA,NA,NS,Primary,GREAT LAKES,CHICAGO,#N\A,B,403.42,NA,2,0,14,12,6,0,2,NA,2020,60,40,60,1,1,0,0,0,0,NA,11,1,1,2,1,2,0,NA,1,NA,NA,NA,NA,NA,NA,2,NA,"1,2",5,NA,1,1,2,NA,0,0,NA,NA,NA,NA,2,0,1,NA,2,0,2,2,2,1,1,10,NA,2,NA,2,0,2,0,0,NA,2,1,NA,2,0,0,0,8,2,NA,1,2,2,NA,NA,NA,13,NA,2,NA,3,1,8,1,17,1,25,1,NA,NA,2477,2018,11,1,12,NA,NA,2022,Major,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.7433927, 41.1046862)",A stationary train,SIDNEY,IN,MAIN STREET,NS,2022-05-02T18:00:00,1-2 hours,2022-05-02T14:11:42.423
478472U,Full Inventory Record,5035938,4958887,No,1,1622,5/7/2022 12:00:00 AM,14,NS,Published,5/7/2022 9:14:02 PM,NS,18,IN,18085,KOSCIUSKO,0,180854550,SIDNEY,MAIN STREET,NA,SR 13,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362690,E SIDNEY,-1,-1,3,1,1,NA,11,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,80,2,1,NA,NA,8009464744,8009464744,3172321491,NA,NA,NS,Primary,GREAT LAKES,CHICAGO,#N\A,B,403.42,NA,2,0,14,12,6,0,2,NA,2020,60,40,60,1,1,0,0,0,0,NA,11,1,1,2,1,2,0,NA,1,NA,NA,NA,NA,NA,NA,2,NA,"1,2",5,NA,1,1,2,NA,0,0,NA,NA,NA,NA,2,0,1,NA,2,0,2,2,2,1,1,10,NA,2,NA,2,0,2,0,0,NA,2,1,NA,2,0,0,0,8,2,NA,1,2,2,NA,NA,NA,13,NA,2,NA,3,1,8,1,17,1,25,1,NA,NA,2477,2018,11,1,12,NA,NA,2022,Major,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.7433927, 41.1046862)",A stationary train,SIDNEY,IN,MAIN STREET,NS,2022-05-02T09:00:00,2-6 hours,2022-05-02T09:42:00.4
478472U,Full Inventory Record,5035938,4958887,No,1,1622,5/7/2022 12:00:00 AM,14,NS,Published,5/7/2022 9:14:02 PM,NS,18,IN,18085,KOSCIUSKO,0,180854550,SIDNEY,MAIN STREET,NA,SR 13,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362690,E SIDNEY,-1,-1,3,1,1,NA,11,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,80,2,1,NA,NA,8009464744,8009464744,3172321491,NA,NA,NS,Primary,GREAT LAKES,CHICAGO,#N\A,B,403.42,NA,2,0,14,12,6,0,2,NA,2020,60,40,60,1,1,0,0,0,0,NA,11,1,1,2,1,2,0,NA,1,NA,NA,NA,NA,NA,NA,2,NA,"1,2",5,NA,1,1,2,NA,0,0,NA,NA,NA,NA,2,0,1,NA,2,0,2,2,2,1,1,10,NA,2,NA,2,0,2,0,0,NA,2,1,NA,2,0,0,0,8,2,NA,1,2,2,NA,NA,NA,13,NA,2,NA,3,1,8,1,17,1,25,1,NA,NA,2477,2018,11,1,12,NA,NA,2022,Major,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.7433927, 41.1046862)",A stationary train,SIDNEY,IN,MAIN STREET,NS,2022-05-02T12:15:00,2-6 hours,2022-05-02T08:16:32.543
478472U,Full Inventory Record,5035938,4958887,No,1,1622,5/7/2022 12:00:00 AM,14,NS,Published,5/7/2022 9:14:02 PM,NS,18,IN,18085,KOSCIUSKO,0,180854550,SIDNEY,MAIN STREET,NA,SR 13,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362690,E SIDNEY,-1,-1,3,1,1,NA,11,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,80,2,1,NA,NA,8009464744,8009464744,3172321491,NA,NA,NS,Primary,GREAT LAKES,CHICAGO,#N\A,B,403.42,NA,2,0,14,12,6,0,2,NA,2020,60,40,60,1,1,0,0,0,0,NA,11,1,1,2,1,2,0,NA,1,NA,NA,NA,NA,NA,NA,2,NA,"1,2",5,NA,1,1,2,NA,0,0,NA,NA,NA,NA,2,0,1,NA,2,0,2,2,2,1,1,10,NA,2,NA,2,0,2,0,0,NA,2,1,NA,2,0,0,0,8,2,NA,1,2,2,NA,NA,NA,13,NA,2,NA,3,1,8,1,17,1,25,1,NA,NA,2477,2018,11,1,12,NA,NA,2022,Major,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.7433927, 41.1046862)",A stationary train,SIDNEY,IN,MAIN STREET,NS,2022-05-02T11:43:00,2-6 hours,2022-05-02T07:43:48.023
478472U,Full Inventory Record,5035938,4958887,No,1,1622,5/7/2022 12:00:00 AM,14,NS,Published,5/7/2022 9:14:02 PM,NS,18,IN,18085,KOSCIUSKO,0,180854550,SIDNEY,MAIN STREET,NA,SR 13,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362690,E SIDNEY,-1,-1,3,1,1,NA,11,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,80,2,1,NA,NA,8009464744,8009464744,3172321491,NA,NA,NS,Primary,GREAT LAKES,CHICAGO,#N\A,B,403.42,NA,2,0,14,12,6,0,2,NA,2020,60,40,60,1,1,0,0,0,0,NA,11,1,1,2,1,2,0,NA,1,NA,NA,NA,NA,NA,NA,2,NA,"1,2",5,NA,1,1,2,NA,0,0,NA,NA,NA,NA,2,0,1,NA,2,0,2,2,2,1,1,10,NA,2,NA,2,0,2,0,0,NA,2,1,NA,2,0,0,0,8,2,NA,1,2,2,NA,NA,NA,13,NA,2,NA,3,1,8,1,17,1,25,1,NA,NA,2477,2018,11,1,12,NA,NA,2022,Major,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.7433927, 41.1046862)",A stationary train,SIDNEY,IN,MAIN STREET,NS,2022-05-02T09:14:00,6-12 hours,2022-05-02T05:29:12.65
478472U,Full Inventory Record,5035938,4958887,No,1,1622,5/7/2022 12:00:00 AM,14,NS,Published,5/7/2022 9:14:02 PM,NS,18,IN,18085,KOSCIUSKO,0,180854550,SIDNEY,MAIN STREET,NA,SR 13,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362690,E SIDNEY,-1,-1,3,1,1,NA,11,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,80,2,1,NA,NA,8009464744,8009464744,3172321491,NA,NA,NS,Primary,GREAT LAKES,CHICAGO,#N\A,B,403.42,NA,2,0,14,12,6,0,2,NA,2020,60,40,60,1,1,0,0,0,0,NA,11,1,1,2,1,2,0,NA,1,NA,NA,NA,NA,NA,NA,2,NA,"1,2",5,NA,1,1,2,NA,0,0,NA,NA,NA,NA,2,0,1,NA,2,0,2,2,2,1,1,10,NA,2,NA,2,0,2,0,0,NA,2,1,NA,2,0,0,0,8,2,NA,1,2,2,NA,NA,NA,13,NA,2,NA,3,1,8,1,17,1,25,1,NA,NA,2477,2018,11,1,12,NA,NA,2022,Major,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.7433927, 41.1046862)",A stationary train,SIDNEY,IN,MAIN STREET,NS,2022-04-24T10:40:00,1-2 hours,2022-04-26T06:42:57.053
478472U,Full Inventory Record,5035938,4958887,No,1,1622,5/7/2022 12:00:00 AM,14,NS,Published,5/7/2022 9:14:02 PM,NS,18,IN,18085,KOSCIUSKO,0,180854550,SIDNEY,MAIN STREET,NA,SR 13,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362690,E SIDNEY,-1,-1,3,1,1,NA,11,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,80,2,1,NA,NA,8009464744,8009464744,3172321491,NA,NA,NS,Primary,GREAT LAKES,CHICAGO,#N\A,B,403.42,NA,2,0,14,12,6,0,2,NA,2020,60,40,60,1,1,0,0,0,0,NA,11,1,1,2,1,2,0,NA,1,NA,NA,NA,NA,NA,NA,2,NA,"1,2",5,NA,1,1,2,NA,0,0,NA,NA,NA,NA,2,0,1,NA,2,0,2,2,2,1,1,10,NA,2,NA,2,0,2,0,0,NA,2,1,NA,2,0,0,0,8,2,NA,1,2,2,NA,NA,NA,13,NA,2,NA,3,1,8,1,17,1,25,1,NA,NA,2477,2018,11,1,12,NA,NA,2022,Major,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.7433927, 41.1046862)",A stationary train,SIDNEY,IN,MAIN STREET,NS,2022-04-23T12:42:00,31-60 minutes,2022-04-23T08:44:08.017
478472U,Full Inventory Record,5035938,4958887,No,1,1622,5/7/2022 12:00:00 AM,14,NS,Published,5/7/2022 9:14:02 PM,NS,18,IN,18085,KOSCIUSKO,0,180854550,SIDNEY,MAIN STREET,NA,SR 13,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362690,E SIDNEY,-1,-1,3,1,1,NA,11,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,80,2,1,NA,NA,8009464744,8009464744,3172321491,NA,NA,NS,Primary,GREAT LAKES,CHICAGO,#N\A,B,403.42,NA,2,0,14,12,6,0,2,NA,2020,60,40,60,1,1,0,0,0,0,NA,11,1,1,2,1,2,0,NA,1,NA,NA,NA,NA,NA,NA,2,NA,"1,2",5,NA,1,1,2,NA,0,0,NA,NA,NA,NA,2,0,1,NA,2,0,2,2,2,1,1,10,NA,2,NA,2,0,2,0,0,NA,2,1,NA,2,0,0,0,8,2,NA,1,2,2,NA,NA,NA,13,NA,2,NA,3,1,8,1,17,1,25,1,NA,NA,2477,2018,11,1,12,NA,NA,2022,Major,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.7433927, 41.1046862)",A stationary train,SIDNEY,IN,MAIN STREET,NS,2022-04-19T18:00:00,6-12 hours,2022-04-19T21:25:19.683
478472U,Full Inventory Record,5035938,4958887,No,1,1622,5/7/2022 12:00:00 AM,14,NS,Published,5/7/2022 9:14:02 PM,NS,18,IN,18085,KOSCIUSKO,0,180854550,SIDNEY,MAIN STREET,NA,SR 13,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362690,E SIDNEY,-1,-1,3,1,1,NA,11,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,80,2,1,NA,NA,8009464744,8009464744,3172321491,NA,NA,NS,Primary,GREAT LAKES,CHICAGO,#N\A,B,403.42,NA,2,0,14,12,6,0,2,NA,2020,60,40,60,1,1,0,0,0,0,NA,11,1,1,2,1,2,0,NA,1,NA,NA,NA,NA,NA,NA,2,NA,"1,2",5,NA,1,1,2,NA,0,0,NA,NA,NA,NA,2,0,1,NA,2,0,2,2,2,1,1,10,NA,2,NA,2,0,2,0,0,NA,2,1,NA,2,0,0,0,8,2,NA,1,2,2,NA,NA,NA,13,NA,2,NA,3,1,8,1,17,1,25,1,NA,NA,2477,2018,11,1,12,NA,NA,2022,Major,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.7433927, 41.1046862)",A stationary train,SIDNEY,IN,MAIN STREET,NS,2022-04-19T17:30:00,1-2 hours,2022-04-19T14:35:10.517
478472U,Full Inventory Record,5035938,4958887,No,1,1622,5/7/2022 12:00:00 AM,14,NS,Published,5/7/2022 9:14:02 PM,NS,18,IN,18085,KOSCIUSKO,0,180854550,SIDNEY,MAIN STREET,NA,SR 13,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362690,E SIDNEY,-1,-1,3,1,1,NA,11,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,80,2,1,NA,NA,8009464744,8009464744,3172321491,NA,NA,NS,Primary,GREAT LAKES,CHICAGO,#N\A,B,403.42,NA,2,0,14,12,6,0,2,NA,2020,60,40,60,1,1,0,0,0,0,NA,11,1,1,2,1,2,0,NA,1,NA,NA,NA,NA,NA,NA,2,NA,"1,2",5,NA,1,1,2,NA,0,0,NA,NA,NA,NA,2,0,1,NA,2,0,2,2,2,1,1,10,NA,2,NA,2,0,2,0,0,NA,2,1,NA,2,0,0,0,8,2,NA,1,2,2,NA,NA,NA,13,NA,2,NA,3,1,8,1,17,1,25,1,NA,NA,2477,2018,11,1,12,NA,NA,2022,Major,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.7433927, 41.1046862)",A stationary train,SIDNEY,IN,MAIN STREET,NS,2022-04-13T12:00:00,6-12 hours,2022-04-13T17:49:58.133
478472U,Full Inventory Record,5035938,4958887,No,1,1622,5/7/2022 12:00:00 AM,14,NS,Published,5/7/2022 9:14:02 PM,NS,18,IN,18085,KOSCIUSKO,0,180854550,SIDNEY,MAIN STREET,NA,SR 13,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362690,E SIDNEY,-1,-1,3,1,1,NA,11,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,80,2,1,NA,NA,8009464744,8009464744,3172321491,NA,NA,NS,Primary,GREAT LAKES,CHICAGO,#N\A,B,403.42,NA,2,0,14,12,6,0,2,NA,2020,60,40,60,1,1,0,0,0,0,NA,11,1,1,2,1,2,0,NA,1,NA,NA,NA,NA,NA,NA,2,NA,"1,2",5,NA,1,1,2,NA,0,0,NA,NA,NA,NA,2,0,1,NA,2,0,2,2,2,1,1,10,NA,2,NA,2,0,2,0,0,NA,2,1,NA,2,0,0,0,8,2,NA,1,2,2,NA,NA,NA,13,NA,2,NA,3,1,8,1,17,1,25,1,NA,NA,2477,2018,11,1,12,NA,NA,2022,Major,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.7433927, 41.1046862)",A stationary train,SIDNEY,IN,MAIN STREET,NS,2022-04-09T09:00:00,31-60 minutes,2022-04-09T05:37:05.977
478472U,Full Inventory Record,5035938,4958887,No,1,1622,5/7/2022 12:00:00 AM,14,NS,Published,5/7/2022 9:14:02 PM,NS,18,IN,18085,KOSCIUSKO,0,180854550,SIDNEY,MAIN STREET,NA,SR 13,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362690,E SIDNEY,-1,-1,3,1,1,NA,11,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,80,2,1,NA,NA,8009464744,8009464744,3172321491,NA,NA,NS,Primary,GREAT LAKES,CHICAGO,#N\A,B,403.42,NA,2,0,14,12,6,0,2,NA,2020,60,40,60,1,1,0,0,0,0,NA,11,1,1,2,1,2,0,NA,1,NA,NA,NA,NA,NA,NA,2,NA,"1,2",5,NA,1,1,2,NA,0,0,NA,NA,NA,NA,2,0,1,NA,2,0,2,2,2,1,1,10,NA,2,NA,2,0,2,0,0,NA,2,1,NA,2,0,0,0,8,2,NA,1,2,2,NA,NA,NA,13,NA,2,NA,3,1,8,1,17,1,25,1,NA,NA,2477,2018,11,1,12,NA,NA,2022,Major,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.7433927, 41.1046862)",A stationary train,SIDNEY,IN,MAIN STREET,NS,2022-03-29T12:48:20,31-60 minutes,2022-03-29T08:48:57.743
478472U,Full Inventory Record,5035938,4958887,No,1,1622,5/7/2022 12:00:00 AM,14,NS,Published,5/7/2022 9:14:02 PM,NS,18,IN,18085,KOSCIUSKO,0,180854550,SIDNEY,MAIN STREET,NA,SR 13,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362690,E SIDNEY,-1,-1,3,1,1,NA,11,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,80,2,1,NA,NA,8009464744,8009464744,3172321491,NA,NA,NS,Primary,GREAT LAKES,CHICAGO,#N\A,B,403.42,NA,2,0,14,12,6,0,2,NA,2020,60,40,60,1,1,0,0,0,0,NA,11,1,1,2,1,2,0,NA,1,NA,NA,NA,NA,NA,NA,2,NA,"1,2",5,NA,1,1,2,NA,0,0,NA,NA,NA,NA,2,0,1,NA,2,0,2,2,2,1,1,10,NA,2,NA,2,0,2,0,0,NA,2,1,NA,2,0,0,0,8,2,NA,1,2,2,NA,NA,NA,13,NA,2,NA,3,1,8,1,17,1,25,1,NA,NA,2477,2018,11,1,12,NA,NA,2022,Major,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.7433927, 41.1046862)",A stationary train,SIDNEY,IN,MAIN STREET,NS,2022-03-24T09:00:00,1-2 hours,2022-03-24T05:16:34.447
478472U,Full Inventory Record,5035938,4958887,No,1,1622,5/7/2022 12:00:00 AM,14,NS,Published,5/7/2022 9:14:02 PM,NS,18,IN,18085,KOSCIUSKO,0,180854550,SIDNEY,MAIN STREET,NA,SR 13,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,362690,E SIDNEY,-1,-1,3,1,1,NA,11,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,80,2,1,NA,NA,8009464744,8009464744,3172321491,NA,NA,NS,Primary,GREAT LAKES,CHICAGO,#N\A,B,403.42,NA,2,0,14,12,6,0,2,NA,2020,60,40,60,1,1,0,0,0,0,NA,11,1,1,2,1,2,0,NA,1,NA,NA,NA,NA,NA,NA,2,NA,"1,2",5,NA,1,1,2,NA,0,0,NA,NA,NA,NA,2,0,1,NA,2,0,2,2,2,1,1,10,NA,2,NA,2,0,2,0,0,NA,2,1,NA,2,0,0,0,8,2,NA,1,2,2,NA,NA,NA,13,NA,2,NA,3,1,8,1,17,1,25,1,NA,NA,2477,2018,11,1,12,NA,NA,2022,Major,2014-07-30,2014-07-30,63,KOSCIUSKO,DOTRAH,DOTRAH,"c(-85.7433927, 41.1046862)",A stationary train,SIDNEY,IN,MAIN STREET,NS,2022-03-22T14:29:00,0-15 minutes,2022-03-22T10:29:39.86
