CrossingID,SubmissionType,ReportBaseId,ParentReportBaseId,CrossingClosed,ReportingAgencyTypeID,ReportingAgencyID,RevisionDate,ReasonID,CrossingIdSuffix,ReportStatus,LastUpdated,Railroad,StateCD,StateName,CntyCD,CountyName,Nearest,CityCD,CityName,Street,BlockNumb,Highway,SepInd,SepRr1,SepRr2,SepRr3,SepRr4,MultFrmsFiLed,SameInd,SameRr1,SameRr2,SameRr3,SameRr4,RrID,Ttstn,TtstnNam,RrMain,XingOwnr,TypeXing,XPurpose,PosXing,OpenPub,TypeTrnSrvcIDs,DevelTypID,XingAdj,XngAdjNo,Whistban,WhistDate,HscoRrid,SfxHscoRrid,LLsource,RrNarr1,RrNarr2,RrNarr3,RrNarr4,StNarr1,StNarr2,StNarr3,StNarr4,RrNarr,StNarr,PolCont,RrCont,HwyCont,THRRequestNo,CCMQzid,OperatingRailroadCode,OperatingRailroadType,RrDiv,RrSubDiv,Branch,PrfxMilePost,MilePost,SfxMilePost,Lt1PassMov,PassCnt,DayThru,NghtThru,TotalSwt,TotalLtr,Lt1Mov,WeekTrnMov,YearTrnMov,MaxTtSpd,MinSpd,MaxSpd,MainTrk,SidingTrk,YardTrk,TransitTrk,IndustryTrk,OthrTrk,OthrTrkDes,SpselIDs,Sgnleqp,EMonitorDvce,HealthMonitor,NoSigns,XBuck,StopStd,YieldStd,AdvWarn,AdvW10_1,AdvW10_2,AdvW10_3,AdvW10_4,AdvW10_11,AdvW10_12,Low_Grnd,Low_GrndSigns,PaveMrkIDs,Channel,Exempt,EnsSign,OthSgn,OthSgn1,OthDes1,OthSgn2,OthDes2,OthSgn3,OthDes3,PrvxSign,Led,Gates,GatePed,GateConf,GateConfType,FlashOv,FlashNov,CFlashType,FlashPost,FlashPostType,Bkl_FlashPost,Sdl_FlashPost,FlashPai,AwdIDate,AwhornChk,AwhornlDate,HwyTrafSignl,Wigwags,Bells,SpecPro,FlashOth,FlashOthDes,HwynrSig,Intrprmp,PrempType,HwtrfPsig,HwtrfPsigsdis,HwtrfPsiglndis,MonitorDev,WdCode,TraficLn,TraflnType,HwyPved,Downst,Illumina,XSurfDate,XSurfWidth,XSurfLength,XSurfaceIDs,XSurOthr,HwyNear,HwynDist,XAngle,ComPower,HwySys,HwyClassCD,HwyClassrdtpID,StHwy1,HwySpeed,HwySpeedps,LrsRouteid,LrsMilePost,Aadt,AadtYear,PctTruk,SchlBusChk,SchlBsCnt,HazmtVeh,EmrgncySrvc,ReportYear,ReportType,CrossingType,DATE_CREAT,DATE_EDITE,OBJECTID,COUNTYNAME,CREATED_BY,EDITED_BY,geometry
522547K,Full Inventory Record,5045697,4970889,No,1,1622,5/28/2022 12:00:00 AM,14,NS,Published,5/28/2022 11:05:07 PM,NS,18,IN,18141,ST JOSEPH,0,181414580,SOUTH BEND,LEER STREET,NA,LS,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362300,SOUTH BEND,-1,-1,3,1,1,NA,1112,12,2,NA,1,2017-09-08T00:00:00Z,-1,NA,1,NA,NA,NA,NA,2,70,2,1,TWO CROSSINGS ASPAHLT AND FLANGE,TWO CROSSINGS ASPAHLT AND FLANGE,8009464744,8009464744,8554636848,THR_Request_000000110622,THR-000026,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,435.24,NA,2,4,26,34,4,0,2,NA,2022,79,40,60,2,0,0,0,0,0,NA,11,1,1,2,1,2,0,0,1,2,NA,NA,NA,NA,NA,2,NA,0,1,2,1,1,2,58,2,2,NA,NA,NA,NA,2,0,1,NA,0,0,0,2,1,1,2,4,051995,2,NA,2,0,0,1,0,none,2,1,NA,2,0,0,0,8,2,2,1,2,1,NA,25,40,12,NA,1,NA,3,1,8,1,19,2,30,1,NA,NA,2550,2018,6,1,9,NA,2,2022,Major,At-Grade,2014-07-30,2014-07-30,84,ST. JOSEPH,DOTRAH,DOTRAH,"c(-86.2303662, 41.6592934)"
522562M,Full Inventory Record,5035136,5031468,No,1,1622,5/7/2022 12:00:00 AM,14,NS,Published,5/7/2022 12:18:02 AM,NS,18,IN,18141,ST JOSEPH,0,181414580,SOUTH BEND,OLIVE STREET,NA,LS,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362300,SOUTH BEND,-1,-1,3,1,1,NA,1112,13,2,NA,1,2019-06-17T00:00:00Z,-1,NA,1,NA,NA,NA,NA,1,70,2,1,NA,NA,8009464744,8009464744,8554636848,THR_Request_000000111176,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,438.28,NA,2,4,24,29,1,0,2,NA,2022,79,40,60,2,0,0,0,0,0,NA,11,1,1,2,1,2,0,0,0,2,NA,NA,NA,NA,NA,2,NA,"1,2",5,2,1,1,2,58,4,NA,NA,NA,NA,NA,2,0,1,NA,2,0,2,2,2,1,2,10,072016,2,NA,2,0,2,0,0,NA,1,2,1,2,0,0,0,8,2,2,1,2,2,NA,25,64,12,NA,1,NA,3,1,3,1,16,2,30,1,NA,NA,7992,2018,4,1,96,NA,1,2022,Major,At-Grade,2014-07-30,2014-07-30,84,ST. JOSEPH,DOTRAH,DOTRAH,"c(-86.2833756, 41.6765745)"
522563U,Full Inventory Record,5045058,4970119,No,1,1622,5/28/2022 12:00:00 AM,14,NS,Published,5/28/2022 6:20:15 AM,NS,18,IN,18141,ST JOSEPH,0,181414580,SOUTH BEND,MEADE STREET,NA,LS,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362300,SOUTH BEND,-1,NS,3,1,1,NA,1112,12,2,NA,1,2019-06-17T00:00:00Z,-1,NA,1,NA,NA,NA,NA,1,90,1,1,NA,NA,8009464744,8009464744,8554636848,THR_Request_000000111176,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,CHICAGO LINE,CD,438.45,NA,2,4,24,29,1,0,2,NA,2022,79,40,60,2,0,0,0,0,0,NA,11,1,1,0,1,0,0,0,0,2,2,NA,2,NA,NA,2,NA,"1,2",5,2,1,1,2,NA,6,NA,NA,NA,NA,NA,4,0,3,NA,2,0,1,2,1,1,2,12,122017,2,NA,2,0,2,0,0,NA,2,1,NA,2,0,0,0,9,2,2,1,2,1,NA,25,48,12,NA,1,NA,3,1,8,1,13,2,30,1,NA,NA,7825,2018,4,1,83,NA,2,2022,Major,At-Grade,2014-07-30,2014-07-30,84,ST. JOSEPH,DOTRAH,DOTRAH,"c(-86.2863246, 41.6775695)"
522564B,Full Inventory Record,5038799,4960759,No,1,1622,5/14/2022 12:00:00 AM,14,NS,Published,5/14/2022 7:05:40 AM,NS,18,IN,18141,ST JOSEPH,0,181414580,SOUTH BEND,GRANDVIEW AVENUE,NA,CR 939,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362300,SOUTH BEND,-1,-1,3,1,1,NA,1112,12,1,870392D,1,2019-06-17T00:00:00Z,-1,NA,1,NA,NA,NA,NA,2,90,1,1,SECTION 130 PROJECT 10/07/09,QUIET ZONE—-SECTION 130 PROJECT 10/07/09,8009464744,8009464744,8554636848,THR_Request_000000111176,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,CHICAGO LINE,CD,439.74,NA,2,4,24,29,1,0,2,NA,2022,79,40,60,2,0,0,0,0,0,NA,11,1,1,0,1,2,0,0,0,1,NA,NA,NA,NA,NA,1,2,"1,2",5,NA,1,1,2,NA,NA,2,NA,NA,NA,NA,2,0,1,NA,1,0,1,2,1,1,2,7,122017,2,NA,2,0,1,0,0,NA,2,1,NA,2,0,0,0,8,2,2,1,2,2,NA,25,32,12,NA,1,NA,3,1,8,1,19,2,30,1,NA,NA,4817,2017,3,2,NA,NA,2,2022,Major,At-Grade,2014-07-30,2014-07-30,84,ST. JOSEPH,DOTRAH,DOTRAH,"c(-86.3101684, 41.6832806)"
522567W,Full Inventory Record,5039770,4962084,No,1,1622,5/15/2022 12:00:00 AM,14,NS,Published,5/15/2022 1:44:18 PM,NS,18,IN,18141,ST JOSEPH,1,181412770,LYDICK,PINE ROAD,NA,CR 87,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362432,LYDICK,-1,-1,3,1,1,NA,1112,12,1,870395Y,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NS AND NICTD SIGNALS ARE INTERCONNECTED,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,441.9,NA,2,4,24,29,1,0,2,NA,2022,79,40,60,2,0,0,0,0,0,NA,11,1,1,0,1,2,0,0,1,1,NA,NA,NA,NA,NA,2,NA,"1,2",5,2,1,1,1,NA,2,NA,NA,NA,NA,NA,1,0,NA,NA,1,0,2,1,2,1,2,4,122013,2,NA,2,0,1,0,0,NA,2,1,NA,2,0,0,0,8,2,2,1,2,2,NA,25,32,12,NA,1,NA,3,1,8,1,17,2,40,1,NA,NA,559,2018,8,2,NA,NA,2,2022,Major,At-Grade,2014-07-30,2014-07-30,84,ST. JOSEPH,DOTRAH,DOTRAH,"c(-86.3512276, 41.6886606)"
522568D,Full Inventory Record,5038797,4960757,No,1,1622,5/14/2022 12:00:00 AM,14,NS,Published,5/14/2022 7:05:33 AM,NS,18,IN,18141,ST JOSEPH,0,181412770,LYDICK,COUNTRY CLUB ROAD,NA,CR 180,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362432,LYDICK,-1,-1,3,1,1,NA,1112,12,1,870396F,0,NA,-1,NA,1,NA,NA,NA,NA,2,75,2,1,SECTION 130 PROJECT COMPLETED 06/07/2005,SECTION 130 PROJECT COMPLETED 06/07/2005.  ONE GATE/CANTILEVER COMBINED W/ DOT 870396F,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,442.41,NA,2,4,24,29,1,0,2,NA,2022,79,40,60,2,0,0,0,0,0,NA,11,1,1,2,1,4,0,0,1,1,NA,NA,NA,NA,NA,1,1,"1,2",5,2,1,1,1,NA,2,2,NA,NA,NA,NA,1,0,NA,NA,1,0,1,1,1,1,2,4,122017,2,NA,2,0,1,0,0,NA,2,1,NA,2,0,0,0,8,2,2,1,2,2,NA,25,32,12,NA,2,NA,3,1,8,1,19,2,30,1,NA,NA,2550,2018,6,2,0,NA,2,2022,Major,At-Grade,2014-07-30,2014-07-30,84,ST. JOSEPH,DOTRAH,DOTRAH,"c(-86.3609432, 41.6899308)"
522570E,Full Inventory Record,5035830,4958791,No,1,1622,5/7/2022 12:00:00 AM,14,NS,Published,5/7/2022 6:36:51 PM,NS,18,IN,18141,ST JOSEPH,0,181412770,LYDICK,QUINCE ROAD,NA,CR 83,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362432,LYDICK,-1,-1,3,1,1,NA,1112,17,1,870398U,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,443.42,NA,2,4,24,29,1,0,2,NA,2022,79,40,60,2,0,0,0,0,0,NA,0,1,2,0,1,0,0,0,1,1,NA,NA,NA,NA,NA,2,NA,"1,2",5,2,1,1,2,NA,2,NA,NA,NA,NA,NA,2,0,1,NA,2,0,1,2,1,1,2,8,022004,2,NA,2,0,0,0,0,NA,2,1,NA,2,0,0,0,8,2,2,1,2,2,NA,25,32,12,NA,1,NA,3,1,3,0,17,2,30,1,NA,NA,1601,2018,8,2,0,NA,2,2022,Major,At-Grade,2014-07-30,2014-07-30,84,ST. JOSEPH,DOTRAH,DOTRAH,"c(-86.3802382, 41.6922563)"
522571L,Full Inventory Record,5045061,4970122,No,1,1622,5/28/2022 12:00:00 AM,14,NS,Published,5/28/2022 6:20:23 AM,NS,18,IN,18141,ST JOSEPH,1,181412770,LYDICK,PEAR ROAD,NA,CR 69,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362432,LYDICK,-1,-1,3,1,1,NA,1112,12,1,870399B,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,443.76,NA,2,4,24,29,1,0,2,NA,2022,79,40,60,2,0,0,0,0,0,NA,12,1,2,2,1,2,0,0,0,1,NA,NA,NA,NA,NA,2,NA,"1,2",5,2,1,1,2,58,2,0,NA,NA,NA,NA,2,0,1,NA,1,0,2,4,2,1,2,6,022020,2,NA,0,0,1,0,0,NA,2,1,NA,2,0,0,0,8,2,2,1,2,2,NA,25,24,12,NA,1,NA,3,1,8,0,19,2,30,1,NA,NA,2550,2018,6,2,NA,NA,2,2022,Major,At-Grade,2014-07-30,2014-07-30,84,ST. JOSEPH,DOTRAH,DOTRAH,"c(-86.3866357, 41.6929669)"
522572T,Full Inventory Record,5045356,4970458,No,1,1622,5/28/2022 12:00:00 AM,14,NS,Published,5/28/2022 2:11:35 PM,NS,18,IN,18141,ST JOSEPH,1,181412770,LYDICK,SAGE ROAD,NA,CR 81,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362435,TERRE COUPEE,-1,-1,3,1,1,NA,1112,16,1,870400T,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,445.45,NA,2,4,24,29,1,0,2,NA,2022,79,40,60,2,0,0,0,0,0,NA,11,1,1,0,1,2,0,0,1,1,NA,NA,NA,NA,NA,2,NA,"1,2",5,2,1,1,2,NA,1,1,NA,NA,NA,NA,2,0,1,NA,0,0,0,2,1,1,2,4,112017,2,NA,2,0,1,0,0,NA,2,1,NA,2,0,0,0,8,2,2,1,2,2,NA,25,24,12,NA,2,NA,3,1,8,0,19,2,40,1,NA,NA,2550,2018,6,2,0,NA,2,2022,Major,At-Grade,2014-07-30,2014-07-30,84,ST. JOSEPH,DOTRAH,DOTRAH,"c(-86.4188894, 41.6967697)"
522573A,Full Inventory Record,5045410,4970517,No,1,1622,5/28/2022 12:00:00 AM,14,NS,Published,5/28/2022 3:30:17 PM,NS,18,IN,18141,ST JOSEPH,1,181412770,LYDICK,TULIP ROAD,NA,CR 75,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362435,TERRE COUPEE,-1,-1,3,1,1,NA,1112,12,1,870401A,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,446.21,NA,2,4,24,29,1,0,2,NA,2022,79,40,60,2,0,0,0,0,0,NA,11,1,2,0,1,2,0,0,1,1,NA,NA,NA,NA,NA,2,NA,"1,2",5,2,1,1,2,NA,2,2,NA,NA,NA,NA,2,0,1,NA,0,0,0,2,1,1,2,4,122016,2,NA,2,0,0,0,0,NA,2,1,NA,2,0,0,0,8,2,2,1,2,2,NA,25,32,12,NA,2,NA,3,1,3,0,17,2,40,1,NA,NA,379,2018,7,2,0,NA,2,2022,Major,At-Grade,2014-07-30,2014-07-30,84,ST. JOSEPH,DOTRAH,DOTRAH,"c(-86.4333991, 41.6984606)"
522574G,Full Inventory Record,5045114,4970172,No,1,1622,5/28/2022 12:00:00 AM,14,NS,Published,5/28/2022 7:54:27 AM,NS,18,IN,18141,ST JOSEPH,1,181413440,NEW CARLISLE,SMILAX ROAD,NA,CR 205,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362435,TERRE COUPEE,-1,-1,3,1,1,NA,1112,16,1,870402G,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,446.97,NA,2,4,24,29,1,0,2,NA,2022,79,40,60,2,0,0,0,0,0,NA,11,1,2,0,1,2,0,0,1,1,NA,NA,NA,NA,NA,2,NA,"1,2",5,2,1,1,2,NA,2,2,NA,NA,NA,NA,2,0,1,NA,0,0,0,2,1,1,2,4,122017,2,NA,2,0,1,0,0,NA,2,1,NA,2,0,0,0,8,2,2,1,2,2,NA,25,48,12,NA,2,NA,3,1,8,0,19,2,40,1,NA,NA,3325,2018,6,2,0,NA,2,2022,Major,At-Grade,2014-07-30,2014-07-30,84,ST. JOSEPH,DOTRAH,DOTRAH,"c(-86.4479406, 41.7001534)"
522575N,Full Inventory Record,5039782,4962094,No,1,1622,5/15/2022 12:00:00 AM,14,NS,Published,5/15/2022 2:00:05 PM,NS,18,IN,18141,ST JOSEPH,1,181413440,NEW CARLISLE,WALNUT ROAD,NA,CR 207,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362435,TERRE COUPEE,-1,-1,3,1,1,NA,1112,14,1,870403N,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NORTH TRACK CROSSING SURFACE CONCRETE,NORTH TRACK CROSSING SURFACE CONCRETE,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,448.48,NA,2,4,24,29,0,0,2,NA,2022,79,40,60,2,1,0,0,0,1,SIDING,11,1,2,0,1,2,0,0,1,1,NA,NA,NA,NA,NA,2,NA,"1,2",5,NA,1,1,2,NA,2,0,NA,NA,NA,NA,2,0,1,NA,0,0,0,2,1,1,2,4,122017,2,NA,2,0,0,0,0,0,2,1,NA,2,0,0,0,8,2,2,1,2,2,NA,40,32,12,NA,2,NA,3,1,8,0,18,2,40,1,NA,NA,1800,2018,17,2,0,NA,2,2022,Major,At-Grade,2014-07-30,2014-07-30,84,ST. JOSEPH,DOTRAH,DOTRAH,"c(-86.4768454, 41.703534)"
522576V,Full Inventory Record,4847670,3860838,Yes,2,11806,5/25/2021 12:00:00 AM,14,NS,Published,5/25/2021 3:20:14 PM,NS,18,IN,18141,ST JOSEPH,1,181413440,NEW CARLISLE,WINTERGREEN RD,NA,CR #65,2,NA,NA,NA,NA,NA,1,ATK,NA,NA,NA,NA,362438,NEW CARLISLE,NA,NA,3,1,1,NA,NA,11,2,NA,0,NA,NA,NA,1,NA,NA,NA,NA,2,NA,1,2,ROAD CLOSED,ROAD CLOSED,8004532530,NA,3172321491,NA,NA,NS,Primary,DEARBORN,503200,CHICAGO LINE,NA,449.5,NA,NA,0,15,17,13,NA,NA,NA,NA,79,50,70,2,NA,NA,NA,NA,0,NA,0,1,NA,NA,2,0,0,NA,0,NA,NA,NA,NA,NA,NA,2,NA,0,5,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,2,0,0,NA,0,NA,2,1,NA,NA,NA,NA,NA,1,1,NA,2,2,2,NA,NA,NA,12,NA,2,NA,3,1,8,0,18,2,NA,NA,NA,NA,425,2018,18,2,0,NA,NA,2021,Major,At-Grade,2014-07-30,2014-07-30,84,ST. JOSEPH,DOTRAH,DOTRAH,"c(-86.49622, 41.7056)"
522579R,Full Inventory Record,5032455,4955187,No,1,1622,5/1/2022 12:00:00 AM,14,NS,Published,5/1/2022 6:28:10 AM,NS,18,IN,18141,ST JOSEPH,1,181413440,NEW CARLISLE,COUNTY LINE ROAD,NA,CR 900E,2,NA,NA,NA,NA,2,1,ATK,CP,NA,NA,NA,362438,NEW CARLISLE,-1,-1,3,1,1,NA,1112,13,1,870407R,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,2,1,SECTION 130 PROJECT COMPLETED 07/26/2000,SECTION 130 PROJECT COMPLETED 07/26/2000,8009464744,8009464744,8554636848,NA,NA,NS,Primary,GREAT LAKES,CHICAGO LINE,#N\A,CD,450.98,NA,2,4,26,29,3,0,2,NA,2022,79,40,60,2,0,0,0,0,0,NA,11,1,1,2,1,2,0,0,NA,1,NA,NA,NA,NA,NA,2,NA,"1,2",5,2,1,1,2,NA,0,0,NA,NA,NA,NA,2,0,1,NA,2,0,1,2,1,1,2,8,NA,2,NA,2,0,1,0,0,NA,2,1,NA,2,0,0,0,8,2,2,1,2,2,NA,25,30,12,NA,1,NA,3,1,8,0,19,2,30,1,NA,NA,1800,2018,17,2,0,NA,2,2022,Major,At-Grade,2014-07-30,2014-07-30,84,ST. JOSEPH,DOTRAH,DOTRAH,"c(-86.5250447, 41.7082754)"
522689B,Full Inventory Record,4847728,3527668,No,2,11806,5/25/2021 12:00:00 AM,14,ELWX,Published,5/25/2021 3:23:19 PM,ELWX,18,IN,18141,ST JOSEPH,1,181413100,MISHAWAKA,ASH RD,NA,CR 3,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,503234,362120,ELKHART,-1,ELWX,3,1,1,NA,11,12,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8009143808,8009143808,3172321491,NA,NA,ELWX,Primary,SYSTEM,main,E&W IT,NA,6.23,NA,2,0,0,0,0,0,1,1,2017,10,1,10,1,0,0,0,0,0,NA,0,2,2,2,1,2,0,0,1,1,NA,NA,NA,NA,NA,2,NA,0,5,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,2,2,0,-1,2,NA,2,0,0,0,0,NA,2,1,NA,2,NA,NA,0,3,2,2,1,2,2,NA,NA,NA,12,NA,2,NA,3,1,3,1,16,2,45,1,NA,NA,10055,2018,6,2,NA,NA,2,2021,Major,At-Grade,2014-07-30,2014-07-30,84,ST. JOSEPH,DOTRAH,DOTRAH,"c(-86.06184, 41.69191)"
522690V,Full Inventory Record,4847729,3527665,No,2,11806,5/25/2021 12:00:00 AM,14,ELWX,Published,5/25/2021 3:23:22 PM,ELWX,18,IN,18141,ST JOSEPH,1,181413100,MISHAWAKA,APPLE RD,NA,CR 285,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,323234,362440,MISHAWAKA,-1,ELWX,3,1,1,NA,11,12,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8009143808,8009143808,3172321491,NA,NA,ELWX,Primary,SYSTEM,main,E&W IT,NA,6.73,NA,2,0,0,0,0,0,1,1,2017,10,1,10,1,0,0,0,0,0,NA,0,2,2,2,1,2,0,0,1,1,NA,NA,NA,NA,NA,2,NA,0,5,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,2,2,0,-1,2,NA,2,0,0,0,0,NA,2,1,NA,2,NA,NA,0,3,2,2,1,2,2,NA,NA,NA,13,NA,2,NA,3,1,8,1,19,2,45,1,NA,NA,2550,2018,6,2,NA,NA,2,2021,Major,At-Grade,2014-07-30,2014-07-30,84,ST. JOSEPH,DOTRAH,DOTRAH,"c(-86.07128, 41.69198)"
522691C,Full Inventory Record,4847730,3527662,No,2,11806,5/25/2021 12:00:00 AM,14,ELWX,Published,5/25/2021 3:23:25 PM,ELWX,18,IN,18141,ST JOSEPH,0,181413100,MISHAWAKA,BIRCH RD,NA,CR 287,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,323234,362440,MISHAWAKA,-1,ELWX,3,1,1,NA,11,12,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,90,1,1,NA,NA,8009143808,8009143808,3172321491,NA,NA,ELWX,Primary,SYSTEM,main,E&W IT,NA,7.47,NA,2,0,0,0,0,0,1,1,2017,10,1,10,2,0,0,0,0,0,NA,0,2,2,2,1,2,0,0,1,1,NA,NA,NA,NA,NA,2,NA,0,5,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,2,2,0,-1,2,NA,2,0,0,0,0,NA,2,1,NA,2,NA,NA,0,3,2,2,1,2,2,NA,NA,NA,13,NA,1,NA,3,1,8,1,19,2,25,1,NA,NA,2550,2018,6,2,NA,NA,2,2021,Major,At-Grade,2014-07-30,2014-07-30,84,ST. JOSEPH,DOTRAH,DOTRAH,"c(-86.08566, 41.69189)"
522692J,Full Inventory Record,4847731,3527659,No,2,11806,5/25/2021 12:00:00 AM,14,ELWX,Published,5/25/2021 3:23:27 PM,ELWX,18,IN,18141,ST JOSEPH,0,181413100,MISHAWAKA,CEDAR TR,NA,CR 291,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,323234,362440,MISHAWAKA,-1,ELWX,3,1,1,NA,11,12,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,80,2,1,NA,NA,8009143808,8009143808,3172321491,NA,NA,ELWX,Primary,SYSTEM,main,E&W IT,NA,8.06,NA,2,0,0,0,0,0,1,1,2017,10,1,10,1,0,0,0,0,0,NA,0,2,2,2,1,2,0,0,1,1,NA,NA,NA,NA,NA,2,NA,0,5,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,2,2,0,-1,2,NA,2,0,0,0,0,NA,2,1,NA,2,NA,NA,0,3,2,2,1,2,2,NA,NA,NA,12,NA,2,NA,3,1,8,1,19,2,35,1,NA,NA,2550,2018,6,2,NA,NA,2,2021,Major,At-Grade,2014-07-30,2014-07-30,84,ST. JOSEPH,DOTRAH,DOTRAH,"c(-86.09695, 41.69193)"
522693R,Full Inventory Record,4847732,3527652,No,2,11806,5/25/2021 12:00:00 AM,14,ELWX,Published,5/25/2021 3:23:30 PM,ELWX,18,IN,18141,ST JOSEPH,0,181413100,MISHAWAKA,BITTERSWEET RD,NA,CR-105,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,323234,362440,MISHAWAKA,-1,ELWX,3,1,1,NA,11,11,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,70,1,2,NA,NA,8009143808,8009143808,3172321491,NA,NA,ELWX,Primary,SYSTEM,main,E&W IT,NA,8.76,NA,2,0,0,0,2,0,2,1,2017,10,1,10,1,0,0,0,0,0,NA,0,2,2,2,1,2,0,0,1,1,NA,NA,NA,NA,NA,2,NA,0,5,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,2,2,0,-1,2,NA,2,0,0,0,0,NA,2,1,NA,2,NA,NA,0,3,2,2,1,2,2,NA,NA,NA,12,NA,2,NA,3,1,3,1,16,2,30,1,NA,NA,6295,2018,8,1,1,NA,NA,2021,Major,At-Grade,2014-07-30,2014-07-30,84,ST. JOSEPH,DOTRAH,DOTRAH,"c(-86.10999, 41.68872)"
522694X,Full Inventory Record,4847733,3527658,No,2,11806,5/25/2021 12:00:00 AM,14,ELWX,Published,5/25/2021 3:23:33 PM,ELWX,18,IN,18141,ST JOSEPH,0,181413100,MISHAWAKA,CURRANT RD,NA,CR 297,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,323234,362440,MISHAWAKA,-1,ELWX,3,1,1,NA,11,13,2,NA,0,NA,-1,NA,1,NA,NA,NA,NA,2,70,1,1,NA,NA,8009143808,8009143808,3172321491,NA,NA,ELWX,Primary,SYSTEM,main,E&W IT,NA,9.84,NA,2,0,0,0,0,0,1,1,2017,1,1,1,1,0,0,0,0,0,NA,0,2,2,NA,1,2,0,0,1,1,NA,NA,NA,NA,NA,2,NA,0,5,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,NA,0,NA,2,2,0,-1,2,NA,2,0,0,0,0,NA,2,1,NA,2,NA,NA,0,3,2,2,1,2,2,NA,NA,NA,13,NA,1,NA,3,1,8,1,17,2,30,1,NA,NA,2016,2018,10,2,NA,NA,2,2021,Major,At-Grade,2014-07-30,2014-07-30,84,ST. JOSEPH,DOTRAH,DOTRAH,"c(-86.12912, 41.68257)"
